gesture,confidence,f_0,f_1,f_2,f_3,f_4,f_5,f_6,f_7,f_8,f_9,f_10,f_11,f_12,f_13,f_14,f_15,f_16,f_17,f_18,f_19,f_20,f_21,f_22,f_23,f_24,f_25,f_26,f_27,f_28,f_29,f_30,f_31,f_32,f_33,f_34,f_35,f_36,f_37,f_38,f_39,f_40,f_41,f_42,f_43,f_44,f_45,f_46,f_47,f_48,f_49,f_50,f_51,f_52,f_53,f_54,f_55,f_56,f_57,f_58,f_59,f_60,f_61,f_62
multiFingerBend,0.9291733503341675,0.0,0.0,-1.1151038e-08,-0.1766604,-0.18200731,-0.04074849,-0.2663904,-0.3864994,-0.07091821,-0.32038492,-0.55963343,-0.10265607,-0.3865301,-0.6954066,-0.12847738,0.16582096,-0.6475128,-0.016074147,0.29097643,-0.8466022,-0.068917215,0.3097775,-0.89575917,-0.11531491,0.25414336,-0.83626723,-0.13839725,0.34776297,-0.5982476,-0.02315076,0.49761856,-0.8156772,-0.0672435,0.52521455,-0.85096985,-0.103715956,0.45696592,-0.76458913,-0.12131069,0.48164323,-0.50548255,-0.038838178,0.6473665,-0.6903056,-0.073727444,0.66404235,-0.7109683,-0.08513266,0.583632,-0.63976306,-0.08503963,0.58263946,-0.3789118,-0.06002075,0.7487355,-0.50549656,-0.089988135,0.76478076,-0.5402695,-0.09613872,0.694732,-0.5088989,-0.09115372
multiFingerBend,0.9456052780151367,0.0,0.0,2.5792988e-07,-0.13882779,-0.15965763,-0.057484593,-0.20269679,-0.3359882,-0.09116747,-0.24935612,-0.48911864,-0.12312356,-0.30869967,-0.6166018,-0.15213321,0.15178993,-0.56615275,-0.02489093,0.24473621,-0.7469011,-0.06078994,0.31835094,-0.850651,-0.09832985,0.36963007,-0.929179,-0.12638669,0.29101852,-0.52109545,-0.026090551,0.41794157,-0.70701027,-0.07474708,0.44939122,-0.71389794,-0.11265194,0.41429558,-0.6534358,-0.130856,0.39985883,-0.44360197,-0.035225265,0.5533267,-0.59728175,-0.08150553,0.55888236,-0.5988342,-0.10247905,0.4895568,-0.5371714,-0.10694811,0.4854709,-0.3349246,-0.050467514,0.62651104,-0.44829357,-0.08937237,0.63590574,-0.46936885,-0.10367292,0.57858694,-0.4406895,-0.105718516
multiFingerBend,0.913994312286377,0.0,0.0,7.4096056e-07,-0.12865119,-0.12990801,-0.059677735,-0.19199707,-0.28856015,-0.09558,-0.24211903,-0.42979592,-0.13027197,-0.30533794,-0.54742754,-0.16119768,0.12613831,-0.49704778,-0.040300544,0.18699473,-0.67755157,-0.080095455,0.22627558,-0.7783789,-0.11571587,0.27314258,-0.86313164,-0.141593,0.25889742,-0.4714387,-0.04436651,0.3443993,-0.6709928,-0.082939394,0.40975744,-0.80008334,-0.11783317,0.46481267,-0.885409,-0.1440169,0.35879204,-0.40194875,-0.057365835,0.47483984,-0.54995006,-0.11090445,0.4578546,-0.54485255,-0.1357261,0.40342486,-0.50360143,-0.14392929,0.44021592,-0.30152518,-0.07584555,0.5628945,-0.4024726,-0.123800404,0.56591874,-0.42147723,-0.14100751,0.5222232,-0.41039842,-0.1464498
multiFingerBend,0.9203611612319946,0.0,0.0,6.833668e-07,-0.12861417,-0.13586701,-0.05447092,-0.19302422,-0.29784742,-0.08629012,-0.24316038,-0.42866012,-0.11395051,-0.29812226,-0.5435547,-0.1398952,0.13171813,-0.49906155,-0.03454425,0.20936951,-0.6691275,-0.0737017,0.2675022,-0.76443946,-0.11313696,0.32826576,-0.84576803,-0.14291447,0.26017225,-0.4710648,-0.04004954,0.3611069,-0.65737426,-0.06648616,0.4347352,-0.7711824,-0.09757353,0.5013878,-0.86522263,-0.122684345,0.35020918,-0.40293998,-0.054545797,0.4754047,-0.55961084,-0.08299877,0.55762005,-0.6597108,-0.107023485,0.619852,-0.75206923,-0.12725544,0.41440332,-0.29798424,-0.07524675,0.51194054,-0.3860577,-0.10406339,0.54181397,-0.4461455,-0.11609972,0.5551115,-0.5076541,-0.12502837
multiFingerBend,0.9424738883972168,0.0,0.0,6.4288935e-07,-0.1710655,-0.11877343,-0.056290783,-0.28317177,-0.2711862,-0.08479451,-0.354259,-0.39979497,-0.10894763,-0.40580347,-0.5152398,-0.1297271,-0.025267992,-0.5407072,-0.026835911,0.007579266,-0.7336289,-0.059572637,0.03179473,-0.8425601,-0.0951449,0.062243093,-0.9371659,-0.12188114,0.11430325,-0.536539,-0.0277522,0.14294447,-0.749484,-0.046913225,0.16936137,-0.88147056,-0.07425683,0.19290112,-0.98121816,-0.09746187,0.23055857,-0.48748043,-0.0380301,0.2827202,-0.6629359,-0.058259536,0.3156595,-0.7687329,-0.078213334,0.3235877,-0.8475665,-0.09626304,0.34091014,-0.40176162,-0.055626776,0.3993462,-0.5116572,-0.07723446,0.3892565,-0.55674267,-0.084460095,0.35490307,-0.58244985,-0.08976748
multiFingerBend,0.8149722814559937,0.0,0.0,5.333399e-07,0.3913062,-0.0035802587,-0.018544357,0.6764335,-0.11945508,0.0026851841,0.7648421,-0.26402724,0.027118932,0.68741506,-0.31004,0.05516227,0.48293212,-0.5134127,0.0675236,0.5196333,-0.7106107,0.08773943,0.55349565,-0.7855628,0.0833216,0.5817716,-0.81335217,0.07820747,0.25141963,-0.5387491,0.08168544,0.2729461,-0.7397919,0.114476204,0.31166223,-0.8370289,0.106145784,0.3380544,-0.89396805,0.09422652,0.05024732,-0.51494724,0.090106435,0.07239455,-0.67871094,0.11577137,0.107566886,-0.77132946,0.10761873,0.13496356,-0.83012563,0.09675776,-0.1125,-0.44828448,0.095022276,-0.12598701,-0.56860083,0.11669953,-0.11875966,-0.63731325,0.12362994,-0.10447003,-0.68882185,0.1267436
multiFingerBend,0.9896817803382874,0.0,0.0,1.0554138e-06,0.31555805,0.004170531,-0.08457265,0.53820056,-0.111004665,-0.11978875,0.7002311,-0.25245008,-0.13685922,0.85339534,-0.34283534,-0.14960793,0.39405856,-0.3690807,-0.098526746,0.4654964,-0.59624404,-0.12510236,0.48947728,-0.7314285,-0.13910346,0.4996547,-0.83526415,-0.1481854,0.22150947,-0.41773397,-0.06733436,0.2793848,-0.6678045,-0.102470085,0.31166416,-0.83179927,-0.12551545,0.32617044,-0.94531095,-0.13938111,0.07482674,-0.426025,-0.03908439,0.108176716,-0.631914,-0.07736047,0.10837225,-0.7479272,-0.10066949,0.102268904,-0.8347235,-0.11054378,-0.028508596,-0.4107862,-0.015074782,0.027808473,-0.5723019,-0.050670203,0.037997168,-0.6824664,-0.06971578,0.036994945,-0.77689004,-0.07737479
multiFingerBend,0.7353542447090149,0.0,0.0,6.008704e-07,0.29531553,-0.021516878,-0.06540038,0.52903783,-0.15204692,-0.08086216,0.680673,-0.28774628,-0.090131626,0.81689286,-0.3659122,-0.09821619,0.39254782,-0.41691253,-0.041265346,0.45859456,-0.6431906,-0.069910534,0.48540255,-0.7651375,-0.090112925,0.5036898,-0.8638846,-0.10400161,0.23092763,-0.43924505,-0.03061824,0.22006227,-0.682899,-0.0685788,0.22047822,-0.83802533,-0.10615438,0.2203833,-0.9550478,-0.12930627,0.09219578,-0.41546872,-0.026320783,0.112372585,-0.5517676,-0.08678473,0.15978841,-0.5872156,-0.1258379,0.19602732,-0.6102982,-0.13931482,-0.020895358,-0.365912,-0.024788907,-0.024381356,-0.4592274,-0.08355294,-0.017123668,-0.4431873,-0.1041246,-0.016906913,-0.4157971,-0.106345505
multiFingerBend,0.7062180042266846,0.0,0.0,5.456348e-07,0.28803062,-0.014697981,-0.07771407,0.5128205,-0.1399559,-0.106042214,0.6648715,-0.2831797,-0.12196053,0.79855585,-0.38364515,-0.13749976,0.38121653,-0.411206,-0.06836235,0.44186628,-0.63869965,-0.08957527,0.46442667,-0.7746872,-0.10631003,0.48087105,-0.87679136,-0.12080395,0.19034061,-0.44414377,-0.04461614,0.20078334,-0.64830035,-0.08388491,0.1963279,-0.5975425,-0.1012604,0.1771834,-0.51525563,-0.10498897,0.020874217,-0.42962715,-0.02461756,0.027137123,-0.5888734,-0.064952284,0.039430216,-0.51763123,-0.06451789,0.036260698,-0.43623823,-0.054932497,-0.117547624,-0.39278117,-0.009921187,-0.12366866,-0.51935863,-0.041534796,-0.10817117,-0.45601517,-0.036001436,-0.10017502,-0.37805486,-0.023694346
multiFingerBend,0.6355704665184021,0.0,0.0,5.618537e-07,0.3277037,-0.038073283,-0.06394415,0.5823074,-0.17617364,-0.08966871,0.75491506,-0.31847593,-0.1083493,0.90442324,-0.42663643,-0.124475785,0.37604484,-0.45225212,-0.03677266,0.37499276,-0.6602148,-0.07041603,0.39050356,-0.66494316,-0.10102236,0.39209113,-0.631982,-0.11885896,0.16895878,-0.4683834,-0.021887733,0.15148023,-0.64685,-0.040468305,0.17145148,-0.6922007,-0.06653148,0.18025081,-0.72037715,-0.08834272,-0.018594323,-0.44082385,-0.016217811,-0.027348401,-0.57781124,-0.03467404,0.0010538092,-0.6389304,-0.05233787,0.03610799,-0.684888,-0.06732991,-0.1664593,-0.37939474,-0.016140249,-0.18596362,-0.49104366,-0.029888617,-0.17463496,-0.5365735,-0.03368679,-0.15324716,-0.57340693,-0.036444575
multiFingerBend,0.9812215566635132,0.0,0.0,1.3437065e-07,0.3026738,-0.08189142,-0.03735807,0.5350393,-0.26983345,-0.05371832,0.6152284,-0.41572624,-0.07946116,0.45752406,-0.43452507,-0.105628684,0.36460048,-0.64311284,0.0053835395,0.3733401,-0.89711076,-0.060758576,0.3942741,-0.9189929,-0.12272352,0.3951753,-0.80072457,-0.15190259,0.1625238,-0.65641844,-0.010843678,0.13701229,-0.9465286,-0.06109508,0.1600091,-0.95358336,-0.11957097,0.17158741,-0.8255773,-0.15197505,-0.032304343,-0.61696506,-0.036798418,-0.09058061,-0.86615705,-0.08158714,-0.05831778,-0.8724412,-0.1252376,-0.024416437,-0.7512954,-0.14625914,-0.23932876,-0.5407007,-0.067120574,-0.33010417,-0.7348002,-0.100921445,-0.30831397,-0.75472474,-0.11968235,-0.25919136,-0.67863625,-0.12612382
multiFingerBend,0.5189234018325806,0.0,0.0,-4.3665884e-07,-0.4103339,-0.06909972,-0.034131255,-0.6418016,-0.26283044,-0.04068329,-0.67026085,-0.43863901,-0.042523894,-0.594265,-0.5201448,-0.03179458,-0.43185148,-0.64039236,-0.04814106,-0.39170212,-0.9200921,-0.09305345,-0.40487623,-0.9109898,-0.101928495,-0.42186064,-0.7820383,-0.09397543,-0.17626756,-0.673354,-0.048772123,-0.12430546,-0.99119383,-0.09635797,-0.14745368,-0.98662156,-0.09044362,-0.18475124,-0.8586917,-0.067509115,0.0440159,-0.6319057,-0.05656225,0.1309048,-0.9044346,-0.10422286,0.11198769,-0.93081343,-0.09333652,0.055682734,-0.84315914,-0.06780596,0.22753601,-0.53773266,-0.0673928,0.38710245,-0.7336501,-0.11906857,0.3726904,-0.7700305,-0.12621157,0.30562797,-0.6954718,-0.1134447
multiFingerBend,0.9407499432563782,0.0,0.0,-6.271074e-07,-0.046650395,0.23692842,-0.09046168,-0.2884776,0.32349995,-0.111585684,-0.5031098,0.33211675,-0.10901055,-0.60369015,0.29193404,-0.089666486,-0.6187226,0.0906715,-0.10037017,-0.9644414,0.051996775,-0.13012515,-0.9878151,0.15563221,-0.1276328,-0.88431716,0.22859578,-0.10988238,-0.6410032,-0.020068381,-0.04540611,-0.9798817,-0.020601695,-0.066965185,-0.97190875,0.11127247,-0.054055147,-0.87147903,0.17507468,-0.03203322,-0.6385854,-0.079671256,0.002885488,-0.9583313,-0.052526966,-0.02098516,-0.9538268,0.0771428,-0.020608624,-0.87517905,0.14499018,-0.007575228,-0.6285787,-0.0920089,0.04692511,-0.89708495,-0.06958883,0.02856994,-0.94982857,0.0317459,0.022778396,-0.90170145,0.107643634,0.028723093
multiFingerBend,0.987510621547699,0.0,0.0,3.7228773e-07,0.26317343,-0.11408573,-0.037662663,0.4538704,-0.26358986,-0.063855,0.51391655,-0.40252122,-0.09903986,0.35090327,-0.41419047,-0.12691781,0.21977217,-0.57666713,0.030174619,0.18927372,-0.81005067,-0.0385376,0.2239091,-0.7998152,-0.095994115,0.24785657,-0.7012619,-0.11760899,0.0650046,-0.5865067,0.014627969,-5.72527e-05,-0.81944823,-0.010110374,-0.025935102,-0.93190867,-0.04067359,-0.05475498,-0.9984999,-0.06136686,-0.0748516,-0.5546065,-0.018401401,-0.11741301,-0.7716252,-0.040153068,-0.13163665,-0.90134054,-0.05539989,-0.15275316,-0.9789359,-0.06492902,-0.21747725,-0.4925082,-0.059254013,-0.23460409,-0.6626512,-0.07274332,-0.24150042,-0.77309704,-0.071676716,-0.24664852,-0.8646312,-0.06880799
multiFingerBend,0.9574803113937378,0.0,0.0,2.5104237e-07,-0.38166243,-0.01571659,-0.05089169,-0.63569987,-0.14137404,-0.08277283,-0.71440434,-0.31274506,-0.09723608,-0.58131915,-0.38597667,-0.10067086,-0.44697767,-0.36191815,-0.13774076,-0.3971412,-0.6357776,-0.19984594,-0.43519604,-0.70529646,-0.21012022,-0.4554155,-0.67273617,-0.2022296,-0.22238393,-0.4328618,-0.12564169,-0.2061907,-0.73863155,-0.20565209,-0.2669635,-0.8114873,-0.21169363,-0.3037263,-0.7749278,-0.19194695,-0.052414507,-0.46479583,-0.11356907,-0.04394499,-0.7406648,-0.1679403,-0.072205685,-0.90413225,-0.17714937,-0.09546069,-0.9954332,-0.16802627,0.05570391,-0.46889845,-0.10122915,0.07411359,-0.6633698,-0.15393998,0.06167375,-0.795711,-0.17957059,0.045957725,-0.8920349,-0.18467622
multiFingerBend,0.6281006932258606,0.0,0.0,-3.5341088e-07,0.005559335,0.17754821,-0.05913764,-0.13127841,0.3014387,-0.08118151,-0.2784675,0.3889758,-0.08789114,-0.4027422,0.4326404,-0.08900493,-0.4731876,0.20498653,-0.077677585,-0.68136346,0.22713576,-0.10262897,-0.68938464,0.30265895,-0.11273402,-0.66373265,0.32833013,-0.11888246,-0.5638603,0.13193476,-0.059163567,-0.826675,0.1833011,-0.09729061,-0.8374078,0.2892125,-0.10994577,-0.7735085,0.33322728,-0.11139785,-0.5821156,0.07300553,-0.044194765,-0.8541216,0.08703199,-0.086495675,-0.949938,0.14474781,-0.11241048,-0.9865472,0.16347718,-0.12515178,-0.534793,0.029400699,-0.030399099,-0.70036244,-0.04702916,-0.08091314,-0.8102359,-0.06983151,-0.113709226,-0.8820833,-0.102499366,-0.13119262
multiFingerBend,0.9890255928039551,0.0,0.0,7.236282e-07,0.14983104,-0.16825813,-0.11051622,0.19931817,-0.39526284,-0.1641208,0.06405985,-0.49094364,-0.21496302,-0.108431295,-0.4178924,-0.26526883,-0.28405893,-0.57265264,-0.05108574,-0.49544114,-0.7295459,-0.1305605,-0.47878036,-0.77574164,-0.21002819,-0.36069134,-0.7178119,-0.25386372,-0.4468329,-0.4845352,-0.03807053,-0.690022,-0.65895414,-0.11186341,-0.66987973,-0.66873974,-0.20204219,-0.54114544,-0.58633137,-0.25677982,-0.5607617,-0.37904006,-0.039760415,-0.8063638,-0.5414718,-0.10614773,-0.8217507,-0.56984705,-0.19090657,-0.7009831,-0.48523542,-0.2391617,-0.6520307,-0.2439519,-0.050518572,-0.8635342,-0.37085634,-0.10325617,-0.88982064,-0.41291848,-0.15616833,-0.81035024,-0.3782297,-0.18938106
multiFingerBend,0.9905340671539307,0.0,0.0,1.00920985e-07,-0.23674609,-0.10802506,-0.102477975,-0.41855174,-0.25728157,-0.16896404,-0.46699467,-0.3858047,-0.22978322,-0.27949387,-0.40757102,-0.28411227,-0.10029331,-0.719745,-0.055231094,-0.06411862,-0.9165968,-0.123142034,-0.091923356,-0.9679163,-0.19156528,-0.13071902,-0.9184106,-0.23721229,0.122235164,-0.7179937,-0.04591358,0.19705196,-0.95948035,-0.1098415,0.19426353,-0.97227985,-0.18073413,0.14250703,-0.8738991,-0.22500724,0.3292315,-0.6559948,-0.049998596,0.43495026,-0.88272995,-0.10825074,0.432774,-0.89668775,-0.15755363,0.36846483,-0.7711948,-0.1820256,0.5293906,-0.54461455,-0.06435301,0.63584876,-0.738381,-0.11247799,0.6317027,-0.7752107,-0.14300223,0.56564635,-0.70183986,-0.15752435
multiFingerBend,0.9826147556304932,0.0,0.0,1.1605555e-07,0.3703658,-0.14709651,-0.047981165,0.6857126,-0.30753973,-0.06112868,0.8287556,-0.49460787,-0.07975419,0.67738503,-0.6016454,-0.09688772,0.34519267,-0.6965511,0.04846335,0.33229816,-0.9357841,0.009522735,0.33602872,-0.94185174,-0.047895085,0.34329435,-0.85544163,-0.08233419,0.12916568,-0.708657,0.04994382,0.08937208,-0.9929648,0.013489989,0.091414064,-0.9888451,-0.056849804,0.110175066,-0.8750869,-0.1033078,-0.082937166,-0.6829696,0.040179122,-0.14408064,-0.9436618,0.005936437,-0.13714434,-0.95867366,-0.05400431,-0.103156626,-0.83546036,-0.09046448,-0.30591667,-0.6138557,0.02532046,-0.3680478,-0.81944114,0.0003315531,-0.35147384,-0.84240735,-0.027518228,-0.29850927,-0.7641572,-0.04504817
multiFingerBend,0.9749918580055237,0.0,0.0,2.8974597e-07,-0.26976714,-0.14508906,-0.06803464,-0.4582887,-0.3294487,-0.117979385,-0.54488486,-0.5105993,-0.1667021,-0.36515784,-0.543892,-0.2081004,-0.09313952,-0.7102791,-0.011041248,-0.014916813,-0.91381186,-0.08027828,-0.039097678,-0.9707114,-0.1472296,-0.08734414,-0.92763966,-0.18525448,0.12536103,-0.6935787,-0.011838692,0.20884982,-0.92844903,-0.059020657,0.20625217,-0.9784989,-0.10103377,0.15864876,-0.93261796,-0.12196695,0.3193089,-0.62138546,-0.027047252,0.3991952,-0.8379837,-0.06374728,0.41065943,-0.8871401,-0.07479016,0.37772015,-0.8508749,-0.07393506,0.48873344,-0.49367237,-0.05145914,0.5638343,-0.6619803,-0.07713687,0.5816603,-0.72063154,-0.07645702,0.5673152,-0.72725236,-0.06735676
multiFingerBend,0.9826355576515198,0.0,0.0,2.1303672e-08,0.27658802,-0.10590427,-0.06358119,0.5225305,-0.28791776,-0.10762917,0.65091044,-0.43506637,-0.15766728,0.53644365,-0.4931411,-0.20656456,0.22956616,-0.6769653,-0.048731532,0.21326163,-0.9568613,-0.13834871,0.25652316,-0.9665381,-0.2122754,0.2884833,-0.8491938,-0.24650408,0.026379867,-0.6694035,-0.06117393,-0.021204177,-0.9858774,-0.14086874,0.016277285,-0.9538997,-0.20713142,0.054617323,-0.79842395,-0.23866229,-0.1714324,-0.61547,-0.08414747,-0.25631845,-0.90436524,-0.14386205,-0.21851867,-0.88068265,-0.1834548,-0.1612253,-0.7401867,-0.19822286,-0.37583524,-0.51911885,-0.113907784,-0.49672693,-0.7177003,-0.15714242,-0.46617803,-0.7365495,-0.17635997,-0.39769167,-0.66252065,-0.18056062
multiFingerBend,0.6613703966140747,0.0,0.0,5.2345683e-07,-0.118123405,0.1030019,-0.09225929,-0.31370166,0.18626103,-0.13814937,-0.45684332,0.2559787,-0.16868621,-0.57420367,0.3082701,-0.19349098,-0.6147353,0.061460026,-0.08911801,-0.8775331,0.048050288,-0.14149113,-0.979999,0.056547225,-0.18448602,-0.9982656,0.058871474,-0.20666808,-0.58818525,0.018200554,-0.060190585,-0.8265055,-0.0046490296,-0.08892781,-0.9355795,-0.0055449097,-0.11511867,-0.97818685,-0.012060659,-0.13512369,-0.5231813,-0.0050057024,-0.04073273,-0.7418212,-0.028804556,-0.062347878,-0.84102815,-0.031949196,-0.076787345,-0.8891108,-0.04145525,-0.08873713,-0.4327497,-0.001243006,-0.029251473,-0.5996387,-0.02024026,-0.046788458,-0.6893108,-0.02719321,-0.051261734,-0.7361039,-0.03801086,-0.05375382
multiFingerBend,0.9724959135055542,0.0,0.0,3.423352e-07,-0.3465701,-0.07152585,-0.0050483425,-0.56727505,-0.21773192,-0.019233815,-0.6487595,-0.3728367,-0.032349285,-0.6396015,-0.49614877,-0.034870427,-0.33525133,-0.5566042,-0.044277966,-0.34055755,-0.8298384,-0.057540115,-0.36357108,-0.91154253,-0.04901897,-0.37923667,-0.9070483,-0.035324167,-0.08944667,-0.574592,-0.055448707,-0.10191612,-0.8840666,-0.06958556,-0.12239151,-0.9794001,-0.05302289,-0.12540326,-0.99210584,-0.035303403,0.12856299,-0.54028016,-0.06520885,0.15448928,-0.84169364,-0.079534784,0.11986622,-0.8333059,-0.045310196,0.08269991,-0.7649525,-0.013226619,0.3238693,-0.4601714,-0.07523261,0.42486337,-0.7069527,-0.08137643,0.36953893,-0.695271,-0.049730577,0.3061877,-0.61305344,-0.01716139
multiFingerBend,0.9914623498916626,0.0,0.0,2.950189e-07,-0.16360505,-0.14137577,-0.06718511,-0.2527978,-0.30984738,-0.11343995,-0.325589,-0.4527229,-0.15800227,-0.4206362,-0.5224271,-0.19547978,-0.18958712,-0.72282743,-0.0303644,-0.16970253,-0.95089084,-0.08250079,-0.16235052,-0.98659647,-0.13044639,-0.18409213,-0.8808263,-0.1563758,0.03335697,-0.71260756,-0.026830928,0.07433162,-0.98378766,-0.0693272,0.08963364,-0.9959748,-0.11469613,0.043495297,-0.879875,-0.14045016,0.22594938,-0.6523818,-0.033406638,0.30303487,-0.88808703,-0.06635785,0.31406412,-0.91578263,-0.09064303,0.25400037,-0.8001399,-0.101959564,0.42223972,-0.5404859,-0.047794007,0.54498374,-0.7182904,-0.07351841,0.54726917,-0.75792074,-0.08673995,0.466533,-0.68823683,-0.0910528
multiFingerBend,0.921958327293396,0.0,0.0,1.5530864e-07,0.01581044,0.17489737,-0.062220044,0.14645953,0.3490302,-0.090152666,0.28216472,0.47788402,-0.10720703,0.35775134,0.5139061,-0.11981538,0.55748,0.19575198,-0.052074015,0.7933982,0.09839104,-0.08637821,0.9167036,0.03602921,-0.117936075,0.970787,-0.039016377,-0.13158712,0.61163294,0.11951281,-0.024149965,0.9074385,0.06599976,-0.053101685,0.9986132,0.052646793,-0.07341173,0.97362345,0.012414818,-0.07902958,0.63402534,0.073794834,-0.00046496338,0.9095861,0.06835499,-0.025612254,0.9771694,0.078236714,-0.036152005,0.9660458,0.06266946,-0.032283388,0.6339437,0.052817736,0.019049857,0.8542633,0.08198239,0.011160853,0.9357824,0.10416088,0.013827877,0.95256007,0.10272109,0.022355003
multiFingerBend,0.6413829326629639,0.0,0.0,1.4298945e-06,0.26538566,-0.0558383,-0.07771732,0.4315103,-0.15783231,-0.124158055,0.48316824,-0.2597668,-0.15903546,0.46008036,-0.33807096,-0.19589637,0.2840004,-0.4166649,-0.123940885,0.3775745,-0.6238469,-0.18282764,0.43409076,-0.7635388,-0.22229716,0.4787897,-0.8767944,-0.24777639,0.084777154,-0.4560348,-0.11355998,0.14849618,-0.6743909,-0.16639549,0.20296831,-0.836503,-0.20134681,0.2513461,-0.9678973,-0.22661944,-0.10890865,-0.45176122,-0.108038746,-0.08625895,-0.6604747,-0.1566615,-0.04494384,-0.8013011,-0.19077791,0.0009921183,-0.9142706,-0.21394184,-0.2732551,-0.4163968,-0.10720941,-0.3215418,-0.57568353,-0.15520379,-0.33369464,-0.68746233,-0.18418434,-0.32532465,-0.7853335,-0.20270962
multiFingerBend,0.9642117023468018,0.0,0.0,1.02605796e-07,-0.22613177,-0.15132591,-0.07847466,-0.33241913,-0.32992133,-0.13636488,-0.30909416,-0.42276573,-0.19266641,-0.17570424,-0.40441728,-0.2449903,0.0980957,-0.65908706,-0.065602496,0.24591939,-0.8710691,-0.13414088,0.23382083,-0.9000234,-0.18892877,0.14564289,-0.79195505,-0.21936007,0.3315529,-0.58984965,-0.06527845,0.5118016,-0.8591037,-0.13654573,0.4725681,-0.8234138,-0.1905114,0.3654471,-0.6953787,-0.21708778,0.5076806,-0.48055342,-0.075150825,0.6882557,-0.7215164,-0.1322942,0.62606686,-0.6559109,-0.15874028,0.505578,-0.5203372,-0.1661423,0.66071117,-0.33564076,-0.092481285,0.8399136,-0.51534057,-0.1323235,0.7890758,-0.49164304,-0.14544623,0.6647573,-0.40185034,-0.14844075
multiFingerBend,0.970130980014801,0.0,0.0,6.378014e-07,0.35116056,0.078077294,-0.03254967,0.6427206,-0.008881859,-0.04733784,0.78587765,-0.15905839,-0.057700098,0.73414254,-0.27577856,-0.064120896,0.5437866,-0.36873713,-0.05498873,0.633506,-0.63432974,-0.08177125,0.72057414,-0.6933779,-0.076816455,0.71802473,-0.63206977,-0.058619577,0.32260343,-0.44364166,-0.045209978,0.42477432,-0.76840615,-0.068649404,0.51382023,-0.7650482,-0.047861077,0.53022957,-0.6737571,-0.015906187,0.12868051,-0.45646262,-0.03752631,0.1993104,-0.7421224,-0.061890934,0.27369714,-0.732972,-0.031012377,0.2895058,-0.6407772,0.007821495,-0.038612444,-0.42497668,-0.03218202,-0.0054321997,-0.62946796,-0.0496201,0.05042293,-0.64520735,-0.0315788,0.07250369,-0.58860123,-0.0025567075
multiFingerBend,0.8117192387580872,0.0,0.0,4.321201e-07,-0.10323817,0.13257387,-0.11703145,-0.05304836,0.26350135,-0.17925984,0.102182075,0.36840442,-0.22320703,0.22191523,0.4680491,-0.26164755,0.43828627,0.25269258,-0.119143225,0.6693756,0.21456225,-0.17726958,0.7837082,0.19097741,-0.21954282,0.8097437,0.14136063,-0.23914208,0.5728393,0.19048123,-0.07350893,0.8872281,0.22728978,-0.12536445,0.91820455,0.21388246,-0.1540197,0.8345272,0.16336256,-0.1623243,0.6610117,0.14282921,-0.03563038,0.9592108,0.20119995,-0.076737575,0.9730286,0.16592415,-0.09227576,0.89125085,0.10378869,-0.09071177,0.69757646,0.09207409,-0.0065549053,0.93203765,0.14927578,-0.03204936,0.99143445,0.13060477,-0.040198572,0.95744187,0.07475606,-0.037588958
